doc_id,source_id,source,label,n_words,preview_teks,sty__char_count,sty__word_count,sty__sentence_count,sty__avg_sentence_length,sty__avg_word_length,sty__unique_word_ratio,sty__comma_count,sty__semicolon_count,sty__question_mark_count,sty__exclamation_mark_count,sty__period_count,sty__colon_count,sty__punctuation_ratio,sty__uppercase_ratio,sty__digit_ratio,sty__special_char_count,sty__special_char_ratio,sty__function_word_ratio,perplexity
4920,2469,id_newspapers_2018,0,242,Pakar Hukum Tata Negara Bivitri Susanti menganggap Peraturan Komisi Pemilihan Um,1822.0,242.0,16.0,15.125,6.1626015,0.62601626,25.0,0.0,0.0,0.0,16.0,0.0,0.022502745,0.06915478,0.0060373214,65.0,0.035675082,0.16260162,81.22732
4921,2469,id_newspapers_2018,1,272,Komisi Pemilihan Umum (KPU) mengeluarkan larangan bagi mantan narapidana (napi) ,2029.0,272.0,15.0,18.133333,6.1847825,0.5543478,14.0,0.0,0.0,0.0,15.0,0.0,0.014292755,0.042878266,0.0049285362,51.0,0.025135534,0.21376811,27.595829
4922,2470,id_newspapers_2018,0,315,Presiden Joko Widodo mengatakan jalan tol yang sedang dibangun saat ini harus te,2300.0,315.0,19.0,16.578947,5.809816,0.5582822,40.0,0.0,0.0,0.0,19.0,0.0,0.025652174,0.04347826,0.0013043479,92.0,0.04,0.19325154,41.912846
4923,2470,id_newspapers_2018,1,337,Presiden Joko Widodo (Jokowi) mengatakan bahwa jalan tol yang terintegrasi denga,2609.0,337.0,20.0,16.85,6.5591717,0.3402367,17.0,0.0,0.0,0.0,20.0,0.0,0.014181679,0.021847451,0.0015331545,56.0,0.021464163,0.24260356,8.742659
4924,2471,id_newspapers_2018,0,221,Polisi merilis sketsa wajah terduga pelaku pelemparan terhadap korban pelemparan,1572.0,221.0,13.0,17.0,5.625,0.6810345,16.0,0.0,0.0,0.0,13.0,0.0,0.018447837,0.029898219,0.01908397,47.0,0.029898219,0.1724138,60.245667
4925,2471,id_newspapers_2018,1,329,Kepolisian Resor Kota Depok merilis sebuah sketsa wajah dari pelaku pelemparan b,2473.0,329.0,22.0,14.954545,6.3413897,0.49244714,18.0,0.0,0.0,0.0,22.0,0.0,0.016174687,0.023048928,0.004043672,46.0,0.01860089,0.22356495,23.229094
4926,2472,id_newspapers_2018,0,608,Lembaga survei Citra Survei Indonesia (CSI) bekerjasama dengan Pusat Kajian Poli,4450.0,608.0,36.0,16.88889,5.8753943,0.5031546,35.0,0.0,0.0,0.0,36.0,0.0,0.015955057,0.044044945,0.012134831,118.0,0.026516855,0.16403785,84.73044
4927,2472,id_newspapers_2018,1,383,Pilwalkot Bandung 2020 menjadi salah satu agenda politik yang dinantikan oleh wa,2849.0,383.0,22.0,17.40909,6.070707,0.5151515,25.0,0.0,0.0,0.0,22.0,0.0,0.016497016,0.03229203,0.02000702,63.0,0.022113021,0.21464646,22.866823
4928,2473,id_newspapers_2018,0,370,Brasil meraih kemenangan pertamanya sekaligus menyingkirkan Kosta Rika. Sederet ,2493.0,370.0,21.0,17.619047,5.5135136,0.48918918,13.0,0.0,0.0,0.0,20.0,6.0,0.013237064,0.040112313,0.022061773,84.0,0.033694346,0.2,83.25625
4929,2473,id_newspapers_2018,1,313,Piala Dunia 2018 di Rusia memiliki babak penyisihan yang sangat ketat. Memasuki ,2224.0,313.0,22.0,14.227273,5.920886,0.5759494,14.0,0.0,0.0,0.0,21.0,0.0,0.01573741,0.0323741,0.01438849,41.0,0.018435251,0.17721519,39.571293
4930,2474,id_newspapers_2018,0,142,"Rencananya, 27 Juni mendatang ditetapkan menjadi hari libur nasional. Sebab, pad",1035.0,142.0,10.0,14.2,5.951389,0.6458333,13.0,0.0,0.0,0.0,10.0,0.0,0.022222223,0.06666667,0.012560386,37.0,0.03574879,0.1736111,41.300125
4931,2474,id_newspapers_2018,1,458,Bulan Juni memang dijadikan sebagai momentum dalam rangka memperingati hari lahi,3280.0,458.0,24.0,19.083334,6.004329,0.48051947,19.0,0.0,0.0,0.0,24.0,0.0,0.013109756,0.041768294,0.017987804,49.0,0.014939024,0.1969697,37.989983
4932,2475,id_newspapers_2018,0,128,"Wakil Ketua DPRD DKI Jakarta Abraham "" Lulung "" Lunggana berharap DKI Jakarta bi",862.0,128.0,7.0,18.285715,5.5234375,0.7109375,7.0,0.0,0.0,0.0,7.0,0.0,0.016241299,0.083526686,0.0081206495,28.0,0.032482598,0.1640625,76.990776
4933,2475,id_newspapers_2018,1,355,"Zainul Arifin, yang dikenal dengan nama panggilan Lulung, Anggota DPRD DKI Jakar",2569.0,355.0,24.0,14.791667,6.0335197,0.53351957,20.0,0.0,0.0,0.0,24.0,0.0,0.017127287,0.046321526,0.0,55.0,0.02140911,0.21787709,28.190008
4934,2476,id_newspapers_2018,0,207,Ketua Komisi Pemilihan Umum (KPU) RI Arief Budiman berharap bisa bertemu Preside,1580.0,207.0,18.0,11.5,6.134884,0.6465116,13.0,0.0,1.0,0.0,17.0,0.0,0.019620253,0.05886076,0.011392405,55.0,0.034810126,0.15348837,84.12417
4935,2476,id_newspapers_2018,1,433,Ketua Komisi Pemilihan Umum (KPU) Arief Budiman berencana meminta audiensi denga,3209.0,433.0,26.0,16.653847,6.227064,0.5298165,19.0,0.0,0.0,0.0,26.0,0.0,0.01402306,0.03490184,0.0034278592,62.0,0.019320661,0.19954129,26.31172
4936,2477,id_newspapers_2018,0,246,Beberapa hari sebelum Lebaran lalu harga daging ayam sempat menembus angka Rp 45,1735.0,246.0,13.0,18.923077,5.6498055,0.5719844,7.0,0.0,0.0,0.0,13.0,0.0,0.011527377,0.019020174,0.014985591,38.0,0.021902017,0.18287937,137.7017
4937,2477,id_newspapers_2018,1,317,Stok daging ayam sempat seret menjelang momen Lebaran. Fenomena ini menjadi perh,2352.0,317.0,18.0,17.61111,6.1588783,0.48909658,23.0,0.0,0.0,0.0,18.0,0.0,0.017431973,0.025085034,0.0029761905,59.0,0.025085034,0.20872274,23.135107
4938,2478,id_newspapers_2018,0,275,"Kebakaran menghanguskan sebuah warung kelontong di Desa Moncongloe, Kecamatan Mo",1867.0,275.0,17.0,16.17647,5.5035973,0.6079137,27.0,0.0,0.0,0.0,17.0,0.0,0.02356722,0.029459026,0.008569898,63.0,0.033743974,0.16906475,34.130486
4939,2478,id_newspapers_2018,1,303,"Sebuah kebakaran hebat melanda sebuah toko kelontong di Maros, Sulawesi Selatan,",2186.0,303.0,23.0,13.173913,5.9739413,0.5081433,17.0,0.0,0.0,0.0,23.0,0.0,0.01829826,0.017840805,0.005032022,50.0,0.022872828,0.22801302,20.411331
4940,2479,id_newspapers_2018,0,274,Terdakwa terorisme Aman Abdurrahman menolak mengajukan banding atas vonis maksim,2019.0,274.0,15.0,18.266666,6.089928,0.60431653,23.0,3.0,0.0,0.0,15.0,2.0,0.020307083,0.045071818,0.011887073,53.0,0.02625062,0.14028777,104.69302
4941,2479,id_newspapers_2018,1,338,"Aman Abdurrahman, terdakwa dalam kasus terorisme, divonis hingga dihukum mati ol",2531.0,338.0,22.0,15.363636,6.196532,0.5346821,18.0,0.0,1.0,0.0,21.0,0.0,0.01580403,0.019755038,0.003160806,50.0,0.019755038,0.2283237,41.795574
4942,2480,id_newspapers_2018,0,434,Menteri Dalam Negeri Tjahjo Kumolo menyatakan siap mempertanggungjawabkan segala,2980.0,434.0,36.0,12.055555,5.6643677,0.49195403,30.0,0.0,1.0,0.0,35.0,4.0,0.022147652,0.053355705,0.0053691277,83.0,0.027852349,0.16091955,77.2916
4943,2480,id_newspapers_2018,1,347,"Ketua Umum Partai Gerindra, Prabowo Subianto, menegaskan bahwa Menteri Dalam Neg",2517.0,347.0,25.0,13.88,6.02,0.5228571,30.0,0.0,0.0,0.0,25.0,0.0,0.021851411,0.042908225,0.003178387,64.0,0.025427096,0.26,27.862143
4944,2481,id_newspapers_2018,0,147,"Jakarta -Di usianya yang sudah menginjak 33 tahun, Chand Kelvin masih saja sendi",1002.0,147.0,13.0,11.307693,5.5302014,0.68456376,13.0,0.0,1.0,0.0,11.0,0.0,0.0249501,0.027944112,0.007984032,32.0,0.031936128,0.17449665,85.019295
4945,2481,id_newspapers_2018,1,399,Apa yang menjadi kriteria istri idaman seorang artis terkenal seperti Chand Kelv,2869.0,399.0,24.0,16.625,5.957921,0.5445545,29.0,0.0,2.0,0.0,22.0,0.0,0.018473336,0.015684908,0.0,64.0,0.022307424,0.259901,40.244717
4946,2482,id_newspapers_2018,0,255,"Dalam rangka Hari Jadi Kota Madiun yang ke-100, pemerintah kota Madiun menggelar",1811.0,255.0,22.0,11.590909,5.689394,0.59090906,11.0,0.0,0.0,0.0,21.0,2.0,0.017669795,0.0496963,0.018221976,55.0,0.030369962,0.18560606,80.54902
4947,2482,id_newspapers_2018,1,357,"Festival kuliner selalu menjadi daya tarik bagi masyarakat di berbagai daerah, b",2566.0,357.0,12.0,29.75,6.0,0.4888889,29.0,0.0,0.0,0.0,12.0,0.0,0.015978176,0.01948558,0.0035074046,50.0,0.01948558,0.23055555,18.08476
4948,2483,id_newspapers_2018,0,132,Calon Gubernur Jawa Tengah Sudirman Said punya jagoan sendiri di ajang Piala Dun,877.0,132.0,10.0,13.2,5.380597,0.69402987,9.0,0.0,0.0,0.0,10.0,0.0,0.021664767,0.045610033,0.009122007,25.0,0.028506272,0.1716418,49.626633
4949,2483,id_newspapers_2018,1,320,Piala Dunia tahun 2018 sudah dimulai. Tak hanya di kalangan pesepakbola profesio,2214.0,320.0,21.0,15.238095,5.7819314,0.48909658,17.0,0.0,0.0,0.0,21.0,0.0,0.017163506,0.03026197,0.013550135,39.0,0.017615177,0.24610592,18.371319
4950,2484,id_newspapers_2018,0,317,"Ibu Negara Amerika Serikat, Melania Trump menuai kecaman karena mengenakan jaket",2301.0,317.0,19.0,16.68421,5.7824774,0.6344411,21.0,0.0,1.0,0.0,17.0,5.0,0.016949153,0.06953499,0.009995654,71.0,0.03085615,0.18429004,133.69151
4951,2484,id_newspapers_2018,1,301,"Istri Presiden AS, Melania Trump, kembali mendapat sorotan tajam dari publik. Ka",2161.0,301.0,17.0,17.705883,5.8770227,0.55016184,14.0,0.0,1.0,0.0,16.0,0.0,0.014345211,0.027764924,0.0027764924,45.0,0.020823693,0.22977346,33.888374
4952,2485,id_newspapers_2018,0,626,Kartu sakti yang disebut bisa menghemat daya listrik hingga bahan bakar minyak (,4279.0,626.0,50.0,12.52,5.5186915,0.43925235,30.0,0.0,0.0,0.0,50.0,1.0,0.018695956,0.03458752,0.00864688,111.0,0.02594064,0.17757009,124.733116
4953,2485,id_newspapers_2018,1,334,"Teknologi semakin berkembang, termasuk dalam hal hemat energi. Salah satu inovas",2494.0,334.0,23.0,14.521739,6.303571,0.44940478,18.0,0.0,0.0,0.0,23.0,0.0,0.016439455,0.012429832,0.0,43.0,0.01724138,0.2559524,20.263264
4954,2486,id_newspapers_2018,0,194,Wakil Gubernur DKI Jakarta Sandiaga Uno ikut merayakan hari ulang tahun atau HUT,1402.0,194.0,12.0,16.166666,5.9693875,0.622449,19.0,0.0,0.0,0.0,11.0,1.0,0.021398002,0.06419401,0.010699001,39.0,0.027817404,0.16836734,42.685905
4955,2486,id_newspapers_2018,1,432,Hari ulang tahun kota Jakarta yang ke-493 sudah usai. Namun seperti halnya tahun,3156.0,432.0,23.0,18.782608,6.072893,0.49202734,23.0,0.0,0.0,0.0,23.0,0.0,0.014575412,0.025031686,0.00095057033,59.0,0.01869455,0.23006834,24.164183
4956,2487,id_newspapers_2018,0,383,"Upaya menciptakan pilkada damai di Situbondo terus dilakukan. Hari ini, Jumat (2",2845.0,383.0,23.0,16.652174,6.187013,0.5714286,41.0,0.0,0.0,0.0,23.0,0.0,0.022495607,0.037961334,0.006326889,81.0,0.028471002,0.2051948,71.13557
4957,2487,id_newspapers_2018,1,328,Kepolisian Republik Indonesia (Polri) sekali lagi menunjukkan kepedulian mereka ,2545.0,328.0,13.0,25.23077,6.5891237,0.5438067,17.0,0.0,0.0,0.0,13.0,0.0,0.01178782,0.017681729,0.00039292732,37.0,0.0145383105,0.25981873,34.41623
4958,2488,id_newspapers_2018,0,478,Presiden UMNO Datuk Seri Dr Ahmad Zahid Hamidi menuduh mantan pemimpin divisi UM,3497.0,478.0,28.0,17.071428,6.10395,0.42411643,21.0,0.0,0.0,1.0,27.0,0.0,0.01401201,0.049470976,0.0017157564,84.0,0.02402059,0.23284823,51.392284
4959,2488,id_newspapers_2018,1,371,Persaingan dalam pemilihan ketua partai politik selalu menarik untuk disimak. Ka,2672.0,371.0,24.0,15.458333,6.010638,0.4973404,13.0,0.0,0.0,0.0,24.0,0.0,0.013847305,0.03480539,0.004491018,42.0,0.015718563,0.23138298,31.119207
4960,2489,id_newspapers_2018,0,262,"Pasangan suami istri siri, NH (41) dan M harus mempertanggungjawabkan perbuatan ",1762.0,262.0,17.0,15.411765,5.303704,0.6111111,21.0,0.0,0.0,0.0,16.0,2.0,0.020998865,0.04029512,0.01645857,69.0,0.039160047,0.14444445,134.76674
4961,2489,id_newspapers_2018,1,297,"Bayi yang diaborsi oleh sang ibu akhirnya meninggal dunia. Namun, bukan karena p",2168.0,297.0,17.0,17.470589,6.147157,0.47826087,15.0,0.0,0.0,0.0,17.0,0.0,0.014760148,0.008302583,0.0,34.0,0.015682656,0.23076923,23.595816
4962,2490,id_newspapers_2018,0,274,"Misteri tewasnya Imam Tamami (24), warga Jalan Jelambar Jaya RT05/RW02, Keluraha",2093.0,274.0,18.0,15.222222,6.1595745,0.62765956,34.0,0.0,0.0,0.0,17.0,0.0,0.024366938,0.049689442,0.016722407,83.0,0.039655995,0.095744684,83.37639
4963,2490,id_newspapers_2018,1,296,Warga Jelambar di Jakarta Barat digemparkan dengan kasus pembunuhan yang terjadi,2148.0,296.0,16.0,18.5,6.0332227,0.538206,14.0,0.0,0.0,0.0,16.0,0.0,0.01396648,0.021880819,0.0018621974,37.0,0.017225325,0.24252492,23.765802
4964,2491,id_newspapers_2018,0,130,Perfilman Tanah Air patut bangga lewat beberapa film yang kini tengah dan akan t,866.0,130.0,8.0,16.25,5.4923077,0.6230769,3.0,0.0,0.0,0.0,8.0,0.0,0.012702079,0.045034643,0.013856813,23.0,0.026558891,0.24615385,264.90933
4965,2491,id_newspapers_2018,1,325,Belanda kembali mengadakan Festival Film Internasional Rotterdam pada bulan Febr,2394.0,325.0,20.0,16.25,6.027027,0.5315315,14.0,0.0,0.0,0.0,20.0,0.0,0.014202172,0.037593983,0.007936508,63.0,0.02631579,0.2012012,19.571705
4966,2492,id_newspapers_2018,0,158,Pemerintah provinsi (Pemprov) DKI Jakarta berencana melepas saham di PT Delta Dj,1170.0,158.0,12.0,13.166667,6.04375,0.7,13.0,0.0,0.0,0.0,12.0,0.0,0.021367522,0.06153846,0.005982906,46.0,0.03931624,0.1625,58.90721
4967,2492,id_newspapers_2018,1,337,"Mantan Wakil Gubernur DKI Jakarta, Sandiaga Uno, menyampaikan bahwa rencana pele",2401.0,337.0,21.0,16.047619,5.985207,0.49112427,18.0,0.0,0.0,0.0,21.0,0.0,0.016243232,0.029571012,0.005830904,42.0,0.017492712,0.22485207,23.839243
4968,2493,id_newspapers_2018,0,252,Kuasa hukum tersangka kasus terorisme Oman Rachman alias Aman Abdurrachman menga,1781.0,252.0,16.0,15.75,5.774319,0.5953307,13.0,0.0,0.0,0.0,16.0,0.0,0.016282987,0.029758563,0.0028074116,46.0,0.025828186,0.17120622,121.81501
4969,2493,id_newspapers_2018,1,381,"Aman Abdurrahman, terdakwa terkait kasus terorisme di Indonesia, tampak bersujud",2797.0,381.0,17.0,22.411764,6.209424,0.5,23.0,0.0,0.0,0.0,17.0,0.0,0.0143010365,0.01751877,0.005362889,45.0,0.016088666,0.2591623,20.909698
4970,2494,id_newspapers_2018,0,298,"Kapten timnas Kroasia, Luka Modric, berpendapat bahwa Lionel Messi harus mendapa",2105.0,298.0,19.0,15.684211,5.655844,0.58116883,23.0,0.0,1.0,0.0,17.0,1.0,0.019477434,0.056057006,0.018527316,66.0,0.03135392,0.14935064,82.298645
4971,2494,id_newspapers_2018,1,357,Lionel Messi dan Cristiano Ronaldo tanpa ragu adalah dua pemain hebat dalam duni,2579.0,357.0,20.0,17.85,6.0193906,0.5235457,26.0,0.0,0.0,0.0,20.0,0.0,0.017836371,0.020550601,0.0,50.0,0.019387359,0.2465374,30.613806
4972,2495,id_newspapers_2018,0,193,Sudrajat-Ahmad Syaikhu (Asyik) siap menghadapi final debat Pilgub Jabar 2018. Ad,1433.0,193.0,15.0,12.866667,5.969849,0.67839193,12.0,0.0,1.0,0.0,14.0,0.0,0.01884159,0.035589673,0.013258898,53.0,0.036985345,0.1557789,164.72205
4973,2495,id_newspapers_2018,1,311,Final Debat Pilgub Jabar telah digelar pada Kamis (31/5) kemarin. Sudrajat-Syaik,2366.0,311.0,19.0,16.368422,6.163077,0.53846157,14.0,0.0,0.0,0.0,19.0,0.0,0.013947591,0.0295858,0.0054945056,53.0,0.022400675,0.22153845,16.917065
4974,2496,id_newspapers_2018,0,396,"Korban insiden tenggelamnya kapal motor Sinar Bangun di perairan Danau Toba, Sen",2831.0,396.0,22.0,18.0,5.9646463,0.5277778,40.0,0.0,0.0,0.0,21.0,0.0,0.021547157,0.038855527,0.0074178735,74.0,0.026139174,0.17171717,99.105835
4975,2496,id_newspapers_2018,1,338,Sebuah kelompok peneliti dari Universitas Sumatera Utara (USU) telah memberikan ,2400.0,338.0,16.0,21.125,5.9941,0.460177,10.0,0.0,0.0,0.0,16.0,0.0,0.010833333,0.014583333,0.0025,31.0,0.012916666,0.29498526,22.786777
4976,2497,id_newspapers_2018,0,283,"Pengacara terdakwa kasus terorisme Aman Abdurrahman, Asludin Hatjani keberatan d",2083.0,283.0,17.0,16.647058,6.076389,0.5173611,19.0,0.0,0.0,0.0,17.0,0.0,0.017282765,0.037445992,0.0033605376,51.0,0.024483917,0.16666667,58.03441
4977,2497,id_newspapers_2018,1,316,Aman Abdurrahman yang saat ini menjadi terdakwa dalam kasus terorisme mendapat t,2292.0,316.0,17.0,18.588236,6.14557,0.39556962,10.0,0.0,0.0,0.0,17.0,0.0,0.011780105,0.028359512,0.0,35.0,0.015270506,0.28481013,19.630148
4978,2498,id_newspapers_2018,0,333,Bocah Honduras yang dianggap ikon kebijakan imigrasi kontroversial Presiden Amer,2459.0,333.0,19.0,17.526316,6.0145774,0.63848394,22.0,0.0,0.0,0.0,19.0,0.0,0.016673444,0.040666938,0.008540057,64.0,0.02602684,0.19825073,78.40341
4979,2498,id_newspapers_2018,1,327,"Kebijakan ""zero tolerance"" atau ""nol toleransi"" yang dikeluarkan Presiden Amerik",2319.0,327.0,17.0,19.235294,5.776786,0.5714286,18.0,0.0,0.0,0.0,17.0,0.0,0.015092713,0.028891765,0.0017248815,52.0,0.02242346,0.22023809,29.692398
4980,2499,id_newspapers_2018,0,219,"Komisioner KPU Kabupaten Probolinggo, Erfan Ghazi menegaskan, meski pasangan cal",1578.0,219.0,14.0,15.642858,5.7822223,0.5777778,19.0,0.0,1.0,0.0,13.0,0.0,0.020912547,0.048795946,0.012040557,59.0,0.0373891,0.19111112,80.51047
4981,2499,id_newspapers_2018,1,313,Komisi Pemilihan Umum (KPU) sudah menetapkan jadwal debat Pemilihan Kepala Daera,2222.0,313.0,16.0,19.5625,5.883648,0.5220126,10.0,0.0,0.0,0.0,16.0,0.0,0.01170117,0.029252926,0.01260126,39.0,0.017551756,0.27044025,35.665546
4982,2500,id_newspapers_2018,0,139,Presiden Amerika Serikat (AS) Donald Trump mengatakan proses denuklirisasi total,991.0,139.0,10.0,13.9,5.7762237,0.62237763,5.0,0.0,0.0,0.0,10.0,0.0,0.015136226,0.044399597,0.0030272452,27.0,0.027245207,0.18881118,41.92838
4983,2500,id_newspapers_2018,1,343,Presiden Amerika Serikat (AS) Donald Trump menyatakan bahwa proses denuklirisasi,2568.0,343.0,24.0,14.291667,6.1363635,0.52272725,17.0,0.0,0.0,0.0,24.0,0.0,0.015965732,0.03076324,0.0011682243,66.0,0.025700934,0.20170455,24.148983
4984,2501,id_newspapers_2018,0,439,Rusia mengerahkan ribuan petugas keamanan bersenjata untuk mengawal penyelenggar,3301.0,439.0,29.0,15.137931,6.223714,0.590604,38.0,0.0,0.0,0.0,28.0,1.0,0.01999394,0.03211148,0.004241139,81.0,0.02453802,0.16107382,82.29443
4985,2501,id_newspapers_2018,1,344,Moskow terkenal sebagai salah satu kota besar di Rusia yang didominasi oleh bang,2481.0,344.0,21.0,16.380953,6.037464,0.44956774,19.0,0.0,0.0,0.0,21.0,0.0,0.016122531,0.018943975,0.0,43.0,0.017331721,0.2910663,20.078896
4986,2502,id_newspapers_2018,0,224,KPUD Kota Sukabumi dimintai keterangan seputar penyelenggaraan pilkada serentak.,1600.0,224.0,18.0,12.444445,5.7391305,0.65217394,19.0,0.0,0.0,0.0,17.0,0.0,0.0225,0.0575,0.01375,57.0,0.035625,0.1521739,70.125305
4987,2502,id_newspapers_2018,1,277,Debat publik antara pasangan calon gubernur dan wakil gubernur di wilayah Jabode,2177.0,277.0,16.0,17.3125,6.6690645,0.5143885,20.0,0.0,0.0,0.0,16.0,0.0,0.016536519,0.03399173,0.0013780432,47.0,0.021589343,0.17985612,35.024178
4988,2503,id_newspapers_2018,0,227,"Aksi pengeroyokan terjadi di lapangan Dusun Cangkring, Desa Gembongan, Kecamatan",1591.0,227.0,22.0,10.318182,5.4978724,0.67234045,21.0,0.0,0.0,1.0,20.0,2.0,0.026398491,0.052168448,0.0194846,73.0,0.045883093,0.13617021,116.88939
4989,2503,id_newspapers_2018,1,257,Seorang pelajar di Blitar menjadi korban tindakan kekerasan dari sekelompok pria,1861.0,257.0,18.0,14.277778,6.073359,0.5405405,8.0,0.0,0.0,0.0,18.0,0.0,0.013970983,0.016120365,0.0016120365,32.0,0.017195057,0.25482625,22.835333
4990,2504,id_newspapers_2018,0,256,Komisi Pemilihan Umum (KPU) RI akan menggelar Focus Group Discussion (FGD) denga,1931.0,256.0,17.0,15.058824,6.060377,0.5962264,18.0,0.0,1.0,0.0,16.0,0.0,0.018125324,0.065251164,0.015018125,70.0,0.036250647,0.15849057,71.28507
4991,2504,id_newspapers_2018,1,394,Komisi Pemilihan Umum (KPU) telah mengundang pakar hukum tata negara untuk memba,2878.0,394.0,20.0,19.7,6.0525,0.5425,22.0,0.0,0.0,0.0,20.0,0.0,0.014593468,0.043085475,0.003474635,64.0,0.022237666,0.2125,42.698967
4992,2505,id_newspapers_2018,0,224,"Ji Suk Jin mengungkapkan keakrabannya dengan salah satu personil BTS, Jin. Hal i",1450.0,224.0,15.0,14.933333,5.1902657,0.5442478,17.0,0.0,1.0,0.0,14.0,0.0,0.022068966,0.056551725,0.004827586,54.0,0.03724138,0.15486726,164.90508
4993,2505,id_newspapers_2018,1,356,Salam hangat bagi pembaca setia. Berita kali ini akan membahas tentang kedekatan,2272.0,356.0,21.0,16.952381,5.2172704,0.48746517,16.0,0.0,0.0,1.0,20.0,0.0,0.01628521,0.039172534,0.0,44.0,0.019366197,0.1810585,21.73825
4994,2506,id_newspapers_2018,0,287,Sekjen Partai Solidaritas Indonesia (PSI) Raja Juli Antoni mengapresiasi langkah,2139.0,287.0,19.0,15.105263,6.0782313,0.64625853,21.0,0.0,0.0,0.0,19.0,0.0,0.018700328,0.037400655,0.014492754,66.0,0.03085554,0.17006803,89.28766
4995,2506,id_newspapers_2018,1,287,Partai Solidaritas Indonesia (PSI) meminta Partai Gerakan Indonesia Raya (Gerind,2141.0,287.0,15.0,19.133333,6.233677,0.39862543,10.0,0.0,0.0,0.0,15.0,0.0,0.0116767865,0.030826716,0.0037365716,41.0,0.01914993,0.24054983,23.837122
4996,2507,id_newspapers_2018,0,375,"Koko, gorila yang dikenal karena memiliki kemampuan bahasa isyarat, telah mati d",2669.0,375.0,23.0,16.304348,5.9021163,0.5793651,30.0,0.0,0.0,0.0,22.0,1.0,0.019482952,0.035219185,0.014986887,64.0,0.023979018,0.1984127,79.568054
4997,2507,id_newspapers_2018,1,319,"Dunia kehilangan satu lagi primata pandai dalam bahasa Inggris. Koko, gorila ter",2320.0,319.0,23.0,13.869565,6.0495358,0.5944272,17.0,0.0,0.0,0.0,23.0,0.0,0.01724138,0.02112069,0.008189655,48.0,0.020689655,0.24458204,40.3692
4998,2508,id_newspapers_2018,0,324,Mahasiswa bernama Danick Danoko yang melaporkan Ketua Bidang Advokasi dan Hukum ,2293.0,324.0,22.0,14.727273,5.7462234,0.5558912,24.0,0.0,0.0,0.0,22.0,0.0,0.020061055,0.03924989,0.0109027475,68.0,0.029655473,0.18126889,86.786736
4999,2508,id_newspapers_2018,1,300,Seorang mahasiswa bernama Andi (nama diubah) datang ke Markas Besar Kepolisian u,2229.0,300.0,14.0,21.428572,6.277228,0.57425743,9.0,0.0,0.0,0.0,14.0,0.0,0.010318529,0.014804846,0.0022431584,28.0,0.012561687,0.21782178,25.522188
5000,2509,id_newspapers_2018,0,293,Terpidana terorisme Aman Abdurrahman langsung sujud syukur usai Hakim Ketua Peng,2063.0,293.0,18.0,16.277779,5.867347,0.5408163,15.0,0.0,0.0,0.0,18.0,4.0,0.015996123,0.047988366,0.008725158,46.0,0.022297624,0.12585033,77.18232
5001,2509,id_newspapers_2018,1,291,Aman Abdurrahman yang merupakan terpidana kasus terorisme kini bergembira. Menga,2179.0,291.0,27.0,10.777778,6.2945204,0.60273975,14.0,0.0,0.0,0.0,26.0,0.0,0.018357044,0.028453419,0.0036714089,51.0,0.023405232,0.18835616,55.63456
5002,2510,id_newspapers_2018,0,277,Menteri Pertanian (Mentan) Andi Amran Sulaiman memasukkan lima perusahaan import,1988.0,277.0,13.0,21.307692,5.9641576,0.5519713,22.0,0.0,0.0,0.0,12.0,2.0,0.017102616,0.05331992,0.0065392354,48.0,0.02414487,0.16845877,72.36633
5003,2510,id_newspapers_2018,1,328,Kementerian Pertanian mencatat adanya kasus penipuan terhadap konsumen dalam per,2522.0,328.0,19.0,17.263159,6.544073,0.48024315,12.0,0.0,0.0,0.0,19.0,0.0,0.012291832,0.019032514,0.0015860428,42.0,0.01665345,0.22492401,29.027868
